,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_22,ID_23,ID_24,ID_25,ID_26,ID_29,ID_30,ID_31,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38
ID_10,0.32230334849566206,0.22427357965166636,0.1400259541406534,0.07893182999008956,0.1575533960879237,0.23732142289907934,0.29802660922912916,0.438978474356144,0.2719564449103298,0.12564391317817694,0.0,0.16149007576716504,0.2479655779504793,0.30177535302763103,0.5287806389683611,0.31226202596809144,0.14196868816908742,0.11273468076206422,0.1755848521495103,0.309552090907447,0.3271555487153746,0.21678866816257467,0.17184829399498522,0.22962880594082358,0.3261317580903992,0.335570179975836,0.3317451236103701,0.3381813219513014,0.33992215403670967,0.37782773850276835,0.3639916685382511,0.3562733860349814,0.5083365602543914,0.43182904959578206,0.39205984498834184
ID_11,0.4638498491878893,0.363948935566658,0.2760460404475231,0.1287085719885773,0.040462102854105904,0.07647250566657,0.13690725009619273,0.5884633212479732,0.42626955529607985,0.2849878121340799,0.16149007576716504,0.0,0.08667443688961864,0.1407859176120242,0.6799955858554304,0.4704076607459738,0.2955323880343075,0.17467973963241476,0.12602789980914417,0.156398172109003,0.17096302609634761,0.32027787956698284,0.17147216651882782,0.13920677511939553,0.18097600553661686,0.18283739684352615,0.21596583002781,0.20622980693601045,0.1924290274781927,0.30172031947577443,0.26801356624157374,0.23753248865029997,0.45703926132338085,0.3628047563009866,0.3086606896284753
ID_12,0.5460253213118803,0.446504502398013,0.3591931044662583,0.2101685672413807,0.10506545071197967,0.01751475395339026,0.05048446481740777,0.6722564330725709,0.5116818087085245,0.3714202040715919,0.2479655779504793,0.08667443688961864,0.0,0.05428310863503784,0.7640802037340712,0.5564826101967543,0.3795185156781519,0.2455166107234958,0.16739530465452782,0.08472433909131265,0.0926188974750374,0.3893650056997915,0.22162804854503615,0.14668180699145497,0.1176923379681187,0.10881074645095389,0.17955840178798113,0.15503112263634963,0.12466194595742866,0.2856345858653337,0.2411258355303936,0.19521369977673098,0.44589825862950766,0.3461479800183089,0.28673140144776404
ID_13,0.5991119744847015,0.4998036406951589,0.41274387164730447,0.26361583883452894,0.15773237553136865,0.06783370269708441,0.010497946535005768,0.7258286040645409,0.5657401076919503,0.4255002042615852,0.30177535302763103,0.1407859176120242,0.05428310863503784,0.0,0.817734006062503,0.6106055755131943,0.43170772978914407,0.2922892308043565,0.20523305404921066,0.05868416634038535,0.05335071342832906,0.433743298470434,0.2601667546784789,0.17096209384827407,0.09360967626291775,0.07299270933429404,0.1710250991360544,0.1370398753952393,0.09415055245839353,0.28425937718692185,0.23466451558699875,0.18048321063636513,0.44322272852650124,0.34216459786563286,0.281328054366857
ID_14,0.22319383325225756,0.31901374880451194,0.40513868989728913,0.5542077728447155,0.6603880621258575,0.7500915122817877,0.8119317945919535,0.09242916798316254,0.25723370925935496,0.40576750031026687,0.5287806389683611,0.6799955858554304,0.7640802037340712,0.817734006062503,0.0,0.22713121270383038,0.4463946159504802,0.6015979864665031,0.6956044998241059,0.8343702718234433,0.8501923683848521,0.5605591644292507,0.6706739587724236,0.7538753857157999,0.8538845816437558,0.8608927863370665,0.8573897125844473,0.8666057870054259,0.8672212060249334,0.8811909783103024,0.8804478075992278,0.8820864804132276,0.9739000732471949,0.924118820825136,0.8991532894861711
ID_15,0.11839979763313331,0.1459818638876287,0.21067912737387645,0.3519843294006001,0.45676175689816023,0.5439479786679521,0.6057798693637371,0.14944696541342664,0.0558515381419622,0.18664065072796115,0.31226202596809144,0.4704076607459738,0.5564826101967543,0.6106055755131943,0.22713121270383038,0.0,0.21928483549786915,0.375664144511556,0.4719327224105149,0.6216450027751071,0.6389460550675894,0.33858282289877567,0.44441878055360545,0.5309770459711203,0.6377980276298109,0.6477268487084504,0.6345862533928031,0.6466669222643746,0.6518183730352372,0.6542598984618181,0.6547459978265464,0.6592830073704539,0.7487221764317898,0.6970900397745792,0.6723927999380236
ID_16,0.27895996074293294,0.20511720863739527,0.165243180721832,0.21385063177991911,0.2965388993591154,0.3706437111386948,0.42891776095167017,0.36566409557494767,0.20088383769592577,0.08790803148715884,0.14196868816908742,0.2955323880343075,0.3795185156781519,0.43170772978914407,0.4463946159504802,0.21928483549786915,0.0,0.16145019978554934,0.26256282404123543,0.43183735172142607,0.4513143378346411,0.1391198696989237,0.22809755800642034,0.3223773947271873,0.4411229580711694,0.456264641864748,0.424739911763943,0.44236644293278404,0.45607903191489885,0.43561840918897693,0.43879086774143,0.4491813607399934,0.5325551212098597,0.4780587957960288,0.45416282274452374
ID_17,0.41236930635727137,0.3199251407076838,0.24369103105545784,0.17250471323756478,0.19465004213916284,0.2414777596968672,0.2916766858905489,0.5165038833975143,0.3472864418510638,0.2016847676248457,0.11273468076206422,0.17467973963241476,0.2455166107234958,0.2922892308043565,0.6015979864665031,0.375664144511556,0.16145019978554934,0.0,0.10238650708915051,0.2824400535583351,0.3030708915908426,0.14729740381582088,0.06946735325282413,0.16186171153065163,0.2862146550477372,0.30482346036758967,0.2635370469187402,0.2829133328068554,0.3015253677518876,0.2818864743110491,0.27928785827842806,0.28793392353924313,0.4004828225940208,0.33078469506960395,0.2988923303321778
ID_18,0.49629828878020305,0.3991193405100009,0.31508300891127977,0.1988958537195852,0.1615620276599425,0.16917494816279102,0.2067839355959385,0.6081551957707695,0.4389205711120976,0.2904466288508882,0.1755848521495103,0.12602789980914417,0.16739530465452782,0.20523305404921066,0.6956044998241059,0.4719327224105149,0.26256282404123543,0.10238650708915051,0.0,0.18657943246558914,0.20762092553943307,0.2334991272712921,0.05556277622541348,0.06021246236724881,0.18602784833718913,0.2068007911019063,0.1635365820807267,0.18097298294076317,0.20141028953868356,0.20467230960340344,0.18889409991193323,0.1882200235671112,0.34781013699617913,0.26185843743558057,0.21774298878241535
ID_19,0.618916325344271,0.5192696364700952,0.4313347922225948,0.28435778691669095,0.18426935933807795,0.10218673206679928,0.06863996607587751,0.7430238306901973,0.5795030948981754,0.435113883311564,0.309552090907447,0.156398172109003,0.08472433909131265,0.05868416634038535,0.8343702718234433,0.6216450027751071,0.43183735172142607,0.2824400535583351,0.18657943246558914,0.0,0.022149627597626675,0.41967396500282167,0.24062599155474385,0.140453115573128,0.03813547770241803,0.026680932454680166,0.12071136648752401,0.08388004874416978,0.04140924839051673,0.23812097233463875,0.1863239025236853,0.128997592170125,0.3977873532971246,0.29553839877900256,0.23369204010648736
